fecha	hora	prev_demanda
2015-02-18	10	36457
2015-02-18	11	36809
2015-02-18	12	36621
2015-02-18	13	36170
2015-02-18	14	35911
2015-02-18	15	34465
2015-02-18	16	33846
2015-02-18	17	33523
2015-02-18	18	33667
2015-02-18	19	34145
2015-02-18	20	36603
2015-02-18	21	36930
2015-02-18	22	36137
2015-02-18	23	33850
2015-02-18	24	30690
2015-02-19	1	28626
2015-02-19	2	26452
2015-02-19	3	25205
2015-02-19	4	24867
2015-02-19	5	24718
2015-02-19	6	25425
2015-02-19	7	28200
2015-02-19	8	33067
2015-02-19	9	35653
2015-02-19	10	37075
2015-02-19	11	37123
2015-02-19	12	36757
2015-02-19	13	36359
2015-02-19	14	36098
2015-02-19	15	34707
2015-02-19	16	34180
2015-02-19	17	34111
2015-02-19	18	34282
2015-02-19	19	34700
2015-02-19	20	37219
2015-02-19	21	37778
2015-02-19	22	36949
2015-02-19	23	34561
2015-02-19	24	31272
2015-02-20	1	29111
2015-02-20	2	26889
2015-02-20	3	25626
2015-02-20	4	25122
2015-02-20	5	24999
2015-02-20	6	25555
2015-02-20	7	28164
2015-02-20	8	32699
2015-02-20	9	35147
2015-02-20	10	36927
2015-02-20	11	37481
2015-02-20	12	37290
2015-02-20	13	36739
2015-02-20	14	36468
2015-02-20	15	34961
2015-02-20	16	34207
2015-02-20	17	33890
2015-02-20	18	34019
2015-02-20	19	34204
2015-02-20	20	36599
2015-02-20	21	36904
2015-02-20	22	36123
2015-02-20	23	34139
2015-02-20	24	31382
2015-02-21	1	28721
2015-02-21	2	26624
2015-02-21	3	24966
2015-02-21	4	24115
2015-02-21	5	23694
2015-02-21	6	23699
2015-02-21	7	24265
2015-02-21	8	25575
2015-02-21	9	26790
2015-02-21	10	30082
2015-02-21	11	32561
2015-02-21	12	33044
2015-02-21	13	32757
2015-02-21	14	32784
2015-02-21	15	32025
2015-02-21	16	30604
2015-02-21	17	29839
2015-02-21	18	29419
2015-02-21	19	29932
2015-02-21	20	32425
2015-02-21	21	33203
2015-02-21	22	32997
2015-02-21	23	31647
2015-02-21	24	29398
2015-02-22	1	26545
2015-02-22	2	24465
2015-02-22	3	22893
2015-02-22	4	21938
2015-02-22	5	21545
2015-02-22	6	21566
2015-02-22	7	22130
2015-02-22	8	22865
2015-02-22	9	23195
2015-02-22	10	25313
2015-02-22	11	27441
2015-02-22	12	28435
2015-02-22	13	28319
2015-02-22	14	28618
2015-02-22	15	28364
2015-02-22	16	27040
2015-02-22	17	26357
2015-02-22	18	25907
2015-02-22	19	26951
2015-02-22	20	30124
2015-02-22	21	31751
2015-02-22	22	32221
2015-02-22	23	31011
2015-02-22	24	28481
2015-02-23	1	25980
2015-02-23	2	23899
2015-02-23	3	22715
2015-02-23	4	22216
2015-02-23	5	22243
2015-02-23	6	23063
2015-02-23	7	26165
2015-02-23	8	30770
2015-02-23	9	33833
2015-02-23	10	35486
2015-02-23	11	36004
2015-02-23	12	35828
2015-02-23	13	35387
2015-02-23	14	35098
2015-02-23	15	33654
2015-02-23	16	32945
2015-02-23	17	32679
2015-02-23	18	32500
2015-02-23	19	32751
2015-02-23	20	35814
2015-02-23	21	36823
2015-02-23	22	36141
2015-02-23	23	33456
2015-02-23	24	30191
2015-02-24	1	27639
2015-02-24	2	25678
2015-02-24	3	24590
2015-02-24	4	24136
2015-02-24	5	24095
2015-02-24	6	24708
2015-02-24	7	27238
2015-02-24	8	31939
2015-02-24	9	34707
2015-02-24	10	36282
2015-02-24	11	36621
2015-02-24	12	36625
2015-02-24	13	36275
2015-02-24	14	36036
2015-02-24	15	34465
2015-02-24	16	33840
2015-02-24	17	33657
2015-02-24	18	33674
2015-02-24	19	34108
2015-02-24	20	37082
2015-02-24	21	37971
2015-02-24	22	36927
2015-02-24	23	34026
2015-02-24	24	30770
2015-02-25	1	28118
2015-02-25	2	25962
2015-02-25	3	24800
2015-02-25	4	24379
2015-02-25	5	24352
2015-02-25	6	24939
2015-02-25	7	27529
2015-02-25	8	32090
2015-02-25	9	34589
2015-02-25	10	36018
2015-02-25	11	36515
2015-02-25	12	36410
2015-02-25	13	36069
2015-02-25	14	35749
2015-02-25	15	34173
2015-02-25	16	33520
2015-02-25	17	33249
2015-02-25	18	33073
2015-02-25	19	33196
2015-02-25	20	36232
2015-02-25	21	37108
2015-02-25	22	36235
2015-02-25	23	33603
2015-02-25	24	30485
2015-02-26	1	27839
2015-02-26	2	25819
2015-02-26	3	24585
2015-02-26	4	24214
2015-02-26	5	24224
2015-02-26	6	24666
2015-02-26	7	27219
2015-02-26	8	31568
2015-02-26	9	34006
2015-02-26	10	35355
2015-02-26	11	35764
2015-02-26	12	35535
2015-02-26	13	35298
2015-02-26	14	35066
2015-02-26	15	33664
2015-02-26	16	33110
2015-02-26	17	32793
2015-02-26	18	32699
2015-02-26	19	32734
2015-02-26	20	35564
2015-02-26	21	36541
2015-02-26	22	35850
2015-02-26	23	33396
2015-02-26	24	30327
2015-02-27	1	28262
2015-02-27	2	26186
2015-02-27	3	24949
2015-02-27	4	24394
2015-02-27	5	24343
2015-02-27	6	24832
2015-02-27	7	27369
2015-02-27	8	31552
2015-02-27	9	33951
2015-02-27	10	35454
2015-02-27	11	35828
2015-02-27	12	35749
2015-02-27	13	35408
2015-02-27	14	35242
2015-02-27	15	33802
2015-02-27	16	33024
2015-02-27	17	32620
2015-02-27	18	32516
2015-02-27	19	32597
2015-02-27	20	35164
2015-02-27	21	35749
2015-02-27	22	34971
2015-02-27	23	32964
2015-02-27	24	30445
2015-02-28	1	27889
2015-02-28	2	26095
2015-02-28	3	24484
2015-02-28	4	23708
2015-02-28	5	23498
2015-02-28	6	23255
2015-02-28	7	23865
2015-02-28	8	24814
2015-02-28	9	25887
2015-02-28	10	28669
2015-02-28	11	30674
2015-02-28	12	31020
2015-02-28	13	30610
2015-02-28	14	30653
2015-02-28	15	29869
2015-02-28	16	28563
2015-02-28	17	27694
2015-02-28	18	27496
2015-02-28	19	28180
2015-02-28	20	30884
2015-02-28	21	31990
2015-02-28	22	31891
2015-02-28	23	30564
2015-02-28	24	28615
2015-03-01	1	26330
2015-03-01	2	24536
2015-03-01	3	22888
2015-03-01	4	22068
2015-03-01	5	21772
2015-03-01	6	21616
2015-03-01	7	22035
2015-03-01	8	22377
2015-03-01	9	22392
2015-03-01	10	24325
2015-03-01	11	26270
2015-03-01	12	27238
2015-03-01	13	27236
2015-03-01	14	27617
2015-03-01	15	27386
2015-03-01	16	26123
2015-03-01	17	25306
2015-03-01	18	24919
2015-03-01	19	25665
2015-03-01	20	28735
2015-03-01	21	30586
2015-03-01	22	31042
2015-03-01	23	30037
2015-03-01	24	27758
2015-03-02	1	24718
2015-03-02	2	22955
2015-03-02	3	21956
2015-03-02	4	21471
2015-03-02	5	21648
2015-03-02	6	22527
2015-03-02	7	25460
2015-03-02	8	29640
2015-03-02	9	32373
2015-03-02	10	33779
2015-03-02	11	34128
2015-03-02	12	33931
2015-03-02	13	33587
2015-03-02	14	33479
2015-03-02	15	32160
2015-03-02	16	31482
2015-03-02	17	31126
2015-03-02	18	30976
2015-03-02	19	30924
2015-03-02	20	33577
2015-03-02	21	34599
2015-03-02	22	33870
2015-03-02	23	31486
2015-03-02	24	28484
2015-03-03	1	26537
2015-03-03	2	24666
2015-03-03	3	23687
2015-03-03	4	23197
2015-03-03	5	23285
2015-03-03	6	24004
2015-03-03	7	26423
2015-03-03	8	30619
2015-03-03	9	33409
2015-03-03	10	34492
2015-03-03	11	34648
2015-03-03	12	34478
2015-03-03	13	34142
2015-03-03	14	34023
2015-03-03	15	32614
2015-03-03	16	31981
2015-03-03	17	31697
2015-03-03	18	31615
2015-03-03	19	31723
2015-03-03	20	34265
2015-03-03	21	35323
2015-03-03	22	34430
2015-03-03	23	31952
2015-03-03	24	28975
2015-03-04	1	26354
2015-03-04	2	24693
2015-03-04	3	23801
2015-03-04	4	23407
2015-03-04	5	23468
2015-03-04	6	24083
2015-03-04	7	26473
2015-03-04	8	30348
2015-03-04	9	32604
2015-03-04	10	34176
2015-03-04	11	34509
2015-03-04	12	34392
2015-03-04	13	34228
2015-03-04	14	34183
2015-03-04	15	32784
2015-03-04	16	32160
2015-03-04	17	31907
2015-03-04	18	31904
2015-03-04	19	31704
2015-03-04	20	34306
2015-03-04	21	35136
2015-03-04	22	34101
2015-03-04	23	31745
2015-03-04	24	28807
2015-03-05	1	26561
2015-03-05	2	24757
2015-03-05	3	23746
2015-03-05	4	23360
2015-03-05	5	23302
2015-03-05	6	23779
2015-03-05	7	26241
2015-03-05	8	30046
2015-03-05	9	32318
2015-03-05	10	33951
2015-03-05	11	34248
2015-03-05	12	33989
2015-03-05	13	33701
2015-03-05	14	33510
2015-03-05	15	32205
2015-03-05	16	31599
2015-03-05	17	31253
2015-03-05	18	31329
2015-03-05	19	31316
2015-03-05	20	34118
2015-03-05	21	35182
2015-03-05	22	34351
2015-03-05	23	32035
2015-03-05	24	29079
2015-03-06	1	27208
2015-03-06	2	25473
2015-03-06	3	24614
2015-03-06	4	24178
2015-03-06	5	24136
2015-03-06	6	24654
2015-03-06	7	27187
2015-03-06	8	30964
2015-03-06	9	33243
2015-03-06	10	34592
2015-03-06	11	34793
2015-03-06	12	34396
2015-03-06	13	33826
2015-03-06	14	33423
2015-03-06	15	32057
2015-03-06	16	31325
2015-03-06	17	30825
2015-03-06	18	30693
2015-03-06	19	30589
2015-03-06	20	33352
2015-03-06	21	34502
2015-03-06	22	33833
2015-03-06	23	32019
2015-03-06	24	29602
2015-03-07	1	27290
2015-03-07	2	25486
2015-03-07	3	23932
2015-03-07	4	23199
2015-03-07	5	22847
2015-03-07	6	22795
2015-03-07	7	23297
2015-03-07	8	23994
2015-03-07	9	25222
2015-03-07	10	27964
2015-03-07	11	29807
2015-03-07	12	29905
2015-03-07	13	29328
2015-03-07	14	29117
2015-03-07	15	28296
2015-03-07	16	27029
2015-03-07	17	26079
2015-03-07	18	25709
2015-03-07	19	26074
2015-03-07	20	28646
2015-03-07	21	30357
2015-03-07	22	30327
2015-03-07	23	29202
2015-03-07	24	27222
2015-03-08	1	25346
2015-03-08	2	23637
2015-03-08	3	22236
2015-03-08	4	21467
2015-03-08	5	21105
2015-03-08	6	21114
2015-03-08	7	21523
2015-03-08	8	21637
2015-03-08	9	22037
2015-03-08	10	23944
2015-03-08	11	25770
2015-03-08	12	26574
2015-03-08	13	26417
2015-03-08	14	26595
2015-03-08	15	26333
2015-03-08	16	25104
2015-03-08	17	24238
2015-03-08	18	23763
2015-03-08	19	24306
2015-03-08	20	27320
2015-03-08	21	29587
2015-03-08	22	29848
2015-03-08	23	28934
2015-03-08	24	26686
2015-03-09	1	24103
2015-03-09	2	22547
2015-03-09	3	21681
2015-03-09	4	21226
2015-03-09	5	21249
2015-03-09	6	22002
2015-03-09	7	24809
2015-03-09	8	28853
2015-03-09	9	31910
2015-03-09	10	33476
2015-03-09	11	34050
2015-03-09	12	33924
2015-03-09	13	33463
2015-03-09	14	33246
2015-03-09	15	32006
2015-03-09	16	31253
2015-03-09	17	30708
2015-03-09	18	30524
2015-03-09	19	30424
2015-03-09	20	33156
2015-03-09	21	34630
2015-03-09	22	33677
2015-03-09	23	31185
2015-03-09	24	28124
2015-03-10	1	25683
2015-03-10	2	24009
2015-03-10	3	23040
2015-03-10	4	22738
2015-03-10	5	22724
2015-03-10	6	23435
2015-03-10	7	25915
2015-03-10	8	29578
2015-03-10	9	32350
2015-03-10	10	33657
2015-03-10	11	33843
2015-03-10	12	33473
2015-03-10	13	32971
2015-03-10	14	32679
2015-03-10	15	31429
2015-03-10	16	30717
2015-03-10	17	30278
2015-03-10	18	30188
2015-03-10	19	30097
2015-03-10	20	32604
2015-03-10	21	34389
2015-03-10	22	33526
2015-03-10	23	30856
2015-03-10	24	27886
2015-03-11	1	25853
2015-03-11	2	24079
2015-03-11	3	23107
2015-03-11	4	22779
2015-03-11	5	22815
2015-03-11	6	23367
2015-03-11	7	25832
2015-03-11	8	29328
2015-03-11	9	31738
2015-03-11	10	32955
2015-03-11	11	33143
2015-03-11	12	32774
2015-03-11	13	32415
2015-03-11	14	32106
2015-03-11	15	30844
2015-03-11	16	30184
2015-03-11	17	29729
2015-03-11	18	29539
2015-03-11	19	29427
2015-03-11	20	32099
2015-03-11	21	33996
2015-03-11	22	33116
2015-03-11	23	30598
2015-03-11	24	27794
2015-03-12	1	25519
2015-03-12	2	23841
2015-03-12	3	22975
2015-03-12	4	22624
2015-03-12	5	22642
2015-03-12	6	23202
2015-03-12	7	25560
2015-03-12	8	28975
2015-03-12	9	31338
2015-03-12	10	32519
2015-03-12	11	32774
2015-03-12	12	32409
2015-03-12	13	32122
2015-03-12	14	31856
2015-03-12	15	30638
2015-03-12	16	29962
2015-03-12	17	29548
2015-03-12	18	29351
2015-03-12	19	29140
2015-03-12	20	31681
2015-03-12	21	33573
2015-03-12	22	32820
2015-03-12	23	30506
2015-03-12	24	27725
2015-03-13	1	25514
2015-03-13	2	23947
2015-03-13	3	22939
2015-03-13	4	22523
2015-03-13	5	22545
2015-03-13	6	23100
2015-03-13	7	25417
2015-03-13	8	28523
2015-03-13	9	30967
2015-03-13	10	32474
2015-03-13	11	33024
2015-03-13	12	32905
2015-03-13	13	32718
2015-03-13	14	32477
2015-03-13	15	31178
2015-03-13	16	30321
2015-03-13	17	29804
2015-03-13	18	29504
2015-03-13	19	29042
2015-03-13	20	31369
2015-03-13	21	32859
2015-03-13	22	32163
2015-03-13	23	30327
2015-03-13	24	28001
2015-03-14	1	26301
2015-03-14	2	24614
2015-03-14	3	23223
2015-03-14	4	22451
2015-03-14	5	22196
2015-03-14	6	22174
2015-03-14	7	22681
2015-03-14	8	23125
2015-03-14	9	24491
2015-03-14	10	27430
2015-03-14	11	29566
2015-03-14	12	29998
2015-03-14	13	29693
2015-03-14	14	29652
2015-03-14	15	28955
2015-03-14	16	27689
2015-03-14	17	26777
2015-03-14	18	26341
2015-03-14	19	26436
2015-03-14	20	28652
2015-03-14	21	30409
2015-03-14	22	30281
2015-03-14	23	29062
2015-03-14	24	27108
2015-03-15	1	24931
2015-03-15	2	23264
2015-03-15	3	21956
2015-03-15	4	21224
2015-03-15	5	20920
2015-03-15	6	20971
2015-03-15	7	21388
2015-03-15	8	21345
2015-03-15	9	21929
2015-03-15	10	23994
2015-03-15	11	26079
2015-03-15	12	26994
2015-03-15	13	27013
2015-03-15	14	27176
2015-03-15	15	26986
2015-03-15	16	25760
2015-03-15	17	24916
2015-03-15	18	24484
2015-03-15	19	24999
2015-03-15	20	27769
2015-03-15	21	30218
2015-03-15	22	30451
2015-03-15	23	29416
2015-03-15	24	27103
2015-03-16	1	24681
2015-03-16	2	22966
2015-03-16	3	22022
2015-03-16	4	21609
2015-03-16	5	21631
2015-03-16	6	22417
2015-03-16	7	25323
2015-03-16	8	29170
2015-03-16	9	32457
2015-03-16	10	34101
2015-03-16	11	34682
2015-03-16	12	34523
2015-03-16	13	34279
2015-03-16	14	33901
2015-03-16	15	32653
2015-03-16	16	31901
2015-03-16	17	31379
2015-03-16	18	31157
2015-03-16	19	31126
2015-03-16	20	33772
2015-03-16	21	35814
2015-03-16	22	34950
2015-03-16	23	32254
2015-03-16	24	29062
2015-03-17	1	26468
2015-03-17	2	24641
2015-03-17	3	23694
2015-03-17	4	23290
2015-03-17	5	23204
2015-03-17	6	23841
2015-03-17	7	26155
2015-03-17	8	29741
2015-03-17	9	32784
2015-03-17	10	34043
2015-03-17	11	34365
2015-03-17	12	34152
2015-03-17	13	33965
2015-03-17	14	33681
2015-03-17	15	32357
2015-03-17	16	31599
2015-03-17	17	31048
2015-03-17	18	30890
2015-03-17	19	30837
2015-03-17	20	33302
2015-03-17	21	35418
2015-03-17	22	34578
2015-03-17	23	31955
2015-03-17	24	28819
2015-03-18	1	26555
2015-03-18	2	24730
2015-03-18	3	23784
2015-03-18	4	23437
2015-03-18	5	23404
2015-03-18	6	23849
2015-03-18	7	26223
2015-03-18	8	29551
2015-03-18	9	32318
2015-03-18	10	33661
2015-03-18	11	34282
2015-03-18	12	34132
2015-03-18	13	34013
2015-03-18	14	33755
2015-03-18	15	32509
2015-03-18	16	31818
2015-03-18	17	31188
2015-03-18	18	30899
2015-03-18	19	30610
2015-03-18	20	32597
2015-03-18	21	34641
2015-03-18	22	33840
2015-03-18	23	31501
2015-03-18	24	28664
2015-03-19	1	26102
2015-03-19	2	24360
2015-03-19	3	23440
2015-03-19	4	22946
2015-03-19	5	22785
2015-03-19	6	22936
2015-03-19	7	24345
2015-03-19	8	26115
2015-03-19	9	27844
2015-03-19	10	29486
2015-03-19	11	30415
2015-03-19	12	30482
2015-03-19	13	30400
2015-03-19	14	30482
2015-03-19	15	29777
2015-03-19	16	28940
2015-03-19	17	28079
2015-03-19	18	27653
2015-03-19	19	27636
2015-03-19	20	29932
2015-03-19	21	32263
2015-03-19	22	32032
2015-03-19	23	30299
2015-03-19	24	27622
2015-03-20	1	25812
2015-03-20	2	23880
2015-03-20	3	22756
2015-03-20	4	22218
2015-03-20	5	22013
2015-03-20	6	22593
2015-03-20	7	24572
2015-03-20	8	26865
2015-03-20	9	29053
2015-03-20	10	30540
2015-03-20	11	31549
2015-03-20	12	31489
2015-03-20	13	31203
2015-03-20	14	31110
2015-03-20	15	30203
2015-03-20	16	29330
2015-03-20	17	28669
2015-03-20	18	28486
2015-03-20	19	28501
2015-03-20	20	30555
2015-03-20	21	32402
2015-03-20	22	31824
2015-03-20	23	30145
2015-03-20	24	27869
2015-03-21	1	25887
2015-03-21	2	23997
2015-03-21	3	22692
2015-03-21	4	21940
2015-03-21	5	21594
2015-03-21	6	21737
2015-03-21	7	22334
2015-03-21	8	22590
2015-03-21	9	24115
2015-03-21	10	26752
2015-03-21	11	28888
2015-03-21	12	29316
2015-03-21	13	29053
2015-03-21	14	29039
2015-03-21	15	28376
2015-03-21	16	27364
2015-03-21	17	26489
2015-03-21	18	26152
2015-03-21	19	26410
2015-03-21	20	28330
2015-03-21	21	30251
2015-03-21	22	30049
2015-03-21	23	28902
2015-03-21	24	26881
2015-03-22	1	25379
2015-03-22	2	23402
2015-03-22	3	22050
2015-03-22	4	21313
2015-03-22	5	20929
2015-03-22	6	21010
2015-03-22	7	21401
2015-03-22	8	21379
2015-03-22	9	22321
2015-03-22	10	24199
2015-03-22	11	26391
2015-03-22	12	27252
2015-03-22	13	27241
2015-03-22	14	27479
2015-03-22	15	27268
2015-03-22	16	26173
2015-03-22	17	25410
2015-03-22	18	25134
2015-03-22	19	25843
2015-03-22	20	28186
2015-03-22	21	30573
2015-03-22	22	30644
2015-03-22	23	29587
2015-03-22	24	27249
2015-03-23	1	24809
2015-03-23	2	23031
2015-03-23	3	21986
2015-03-23	4	21631
2015-03-23	5	21594
2015-03-23	6	22422
2015-03-23	7	25237
2015-03-23	8	29056
2015-03-23	9	32506
2015-03-23	10	33938
2015-03-23	11	34811
2015-03-23	12	34727
2015-03-23	13	34637
2015-03-23	14	34354
2015-03-23	15	33017
2015-03-23	16	32321
2015-03-23	17	31913
2015-03-23	18	31913
2015-03-23	19	31818
2015-03-23	20	33873
2015-03-23	21	35739
2015-03-23	22	34616
2015-03-23	23	31945
2015-03-23	24	28810
2015-03-24	1	27032
2015-03-24	2	25081
2015-03-24	3	23994
2015-03-24	4	23512
2015-03-24	5	23379
2015-03-24	6	24026
2015-03-24	7	26388
2015-03-24	8	29810
2015-03-24	9	33070
2015-03-24	10	34721
2015-03-24	11	35355
2015-03-24	12	35203
2015-03-24	13	35062
2015-03-24	14	34929
2015-03-24	15	33556
2015-03-24	16	32879
2015-03-24	17	32601
2015-03-24	18	32780
2015-03-24	19	32951
2015-03-24	20	34881
2015-03-24	21	36669
2015-03-24	22	35610
2015-03-24	23	32627
2015-03-24	24	29569
2015-03-25	1	27496
2015-03-25	2	25270
2015-03-25	3	24144
2015-03-25	4	23713
2015-03-25	5	23677
2015-03-25	6	24270
2015-03-25	7	26707
2015-03-25	8	30037
2015-03-25	9	33286
2015-03-25	10	34755
2015-03-25	11	35433
2015-03-25	12	35337
2015-03-25	13	35224
2015-03-25	14	35045
2015-03-25	15	33718
2015-03-25	16	33100
2015-03-25	17	32826
2015-03-25	18	32981
2015-03-25	19	33269
2015-03-25	20	35196
2015-03-25	21	37115
2015-03-25	22	35807
2015-03-25	23	32958
2015-03-25	24	29998
2015-03-26	1	27040
2015-03-26	2	25084
2015-03-26	3	23889
2015-03-26	4	23393
2015-03-26	5	23229
2015-03-26	6	23677
2015-03-26	7	25772
2015-03-26	8	29196
2015-03-26	9	32393
2015-03-26	10	33958
2015-03-26	11	34804
2015-03-26	12	34655
2015-03-26	13	34427
2015-03-26	14	34169
2015-03-26	15	32928
2015-03-26	16	32315
2015-03-26	17	32163
2015-03-26	18	32283
2015-03-26	19	32363
2015-03-26	20	34091
2015-03-26	21	36069
2015-03-26	22	35270
2015-03-26	23	32774
2015-03-26	24	29735
2015-03-27	1	27176
2015-03-27	2	25268
2015-03-27	3	23954
2015-03-27	4	23421
2015-03-27	5	23276
2015-03-27	6	23758
2015-03-27	7	26081
2015-03-27	8	29190
2015-03-27	9	32607
2015-03-27	10	33836
2015-03-27	11	34509
2015-03-27	12	34193
2015-03-27	13	33782
2015-03-27	14	33339
2015-03-27	15	31939
2015-03-27	16	31051
2015-03-27	17	30696
2015-03-27	18	30592
2015-03-27	19	30622
2015-03-27	20	32308
2015-03-27	21	34152
2015-03-27	22	33429
2015-03-27	23	31188
2015-03-27	24	28816
2015-03-28	1	26827
2015-03-28	2	24949
2015-03-28	3	23376
2015-03-28	4	22487
2015-03-28	5	22170
2015-03-28	6	22221
2015-03-28	7	22649
2015-03-28	8	23054
2015-03-28	9	25235
2015-03-28	10	27689
2015-03-28	11	29454
2015-03-28	12	29528
2015-03-28	13	29071
2015-03-28	14	28897
2015-03-28	15	27956
2015-03-28	16	26675
2015-03-28	17	25923
2015-03-28	18	25698
2015-03-28	19	26006
2015-03-28	20	27620
2015-03-28	21	29893
2015-03-28	22	29944
2015-03-28	23	28521
2015-03-28	24	26688
2015-03-29	1	24538
2015-03-29	2	22733
2015-03-29	3	20574
2015-03-29	4	20272
2015-03-29	5	20379
2015-03-29	6	20609
2015-03-29	7	21337
2015-03-29	8	21109
2015-03-29	9	22640
2015-03-29	10	24874
2015-03-29	11	25588
2015-03-29	12	25504
2015-03-29	13	25760
2015-03-29	14	25555
2015-03-29	15	24423
2015-03-29	16	23685
2015-03-29	17	23449
2015-03-29	18	23199
2015-03-29	19	23834
2015-03-29	20	26897
2015-03-29	21	29345
2015-03-29	22	28197
2015-03-29	23	25993
2015-03-30	1	23699
2015-03-30	2	22044
2015-03-30	3	21162
2015-03-30	4	20818
2015-03-30	5	20816
2015-03-30	6	21622
2015-03-30	7	23889
2015-03-30	8	27307
2015-03-30	9	29920
2015-03-30	10	30275
2015-03-30	11	31517
2015-03-30	12	31637
2015-03-30	13	31621
2015-03-30	14	31501
2015-03-30	15	30387
2015-03-30	16	29551
2015-03-30	17	29149
2015-03-30	18	29126
2015-03-30	19	28299
2015-03-30	20	28992
2015-03-30	21	32102
2015-03-30	22	32839
2015-03-30	23	30070
2015-03-30	24	27121
2015-03-31	1	24939
2015-03-31	2	23109
2015-03-31	3	22426
2015-03-31	4	22103
2015-03-31	5	21855
2015-03-31	6	22502
2015-03-31	7	24386
2015-03-31	8	27600
2015-03-31	9	30034
2015-03-31	10	30699
2015-03-31	11	31498
2015-03-31	12	31583
2015-03-31	13	31360
2015-03-31	14	31169
2015-03-31	15	29869
2015-03-31	16	29173
2015-03-31	17	28853
2015-03-31	18	28940
2015-03-31	19	28214
2015-03-31	20	28598
2015-03-31	21	31691
2015-03-31	22	32487
2015-03-31	23	29714
2015-03-31	24	26911
2015-04-01	1	25483
2015-04-01	2	23545
2015-04-01	3	22613
2015-04-01	4	22097
2015-04-01	5	21905
2015-04-01	6	22221
2015-04-01	7	24091
2015-04-01	8	27195
2015-04-01	9	29652
2015-04-01	10	29938
2015-04-01	11	30807
2015-04-01	12	30776
2015-04-01	13	30509
2015-04-01	14	30172
2015-04-01	15	29152
2015-04-01	16	28601
2015-04-01	17	28279
2015-04-01	18	28068
2015-04-01	19	27277
2015-04-01	20	27454
2015-04-01	21	29610
2015-04-01	22	30470
2015-04-01	23	28293
2015-04-01	24	26217
2015-04-02	1	25169
2015-04-02	2	23440
2015-04-02	3	22316
2015-04-02	4	21549
2015-04-02	5	21065
2015-04-02	6	21031
2015-04-02	7	21403
2015-04-02	8	22301
2015-04-02	9	22870
2015-04-02	10	24095
2015-04-02	11	25389
2015-04-02	12	25819
2015-04-02	13	25778
2015-04-02	14	25837
2015-04-02	15	25389
2015-04-02	16	24221
2015-04-02	17	23475
2015-04-02	18	23049
2015-04-02	19	22836
2015-04-02	20	23167
2015-04-02	21	25384
2015-04-02	22	27617
2015-04-02	23	26566
2015-04-02	24	25101
2015-04-03	1	23576
2015-04-03	2	22072
2015-04-03	3	20760
2015-04-03	4	19972
2015-04-03	5	19525
2015-04-03	6	19381
2015-04-03	7	19612
2015-04-03	8	19749
2015-04-03	9	19481
2015-04-03	10	20599
2015-04-03	11	22221
2015-04-03	12	22879
2015-04-03	13	22865
2015-04-03	14	23116
2015-04-03	15	23146
2015-04-03	16	22103
2015-04-03	17	21302
2015-04-03	18	20887
2015-04-03	19	20741
2015-04-03	20	21050
2015-04-03	21	23151
2015-04-03	22	25680
2015-04-03	23	25192
2015-04-03	24	23980
2015-04-04	1	22448
2015-04-04	2	20952
2015-04-04	3	19797
2015-04-04	4	19009
2015-04-04	5	18773
2015-04-04	6	18792
2015-04-04	7	19436
2015-04-04	8	20140
2015-04-04	9	20925
2015-04-04	10	22772
2015-04-04	11	24629
2015-04-04	12	25207
2015-04-04	13	25179
2015-04-04	14	25394
2015-04-04	15	25179
2015-04-04	16	24272
2015-04-04	17	23623
2015-04-04	18	23451
2015-04-04	19	23362
2015-04-04	20	23241
2015-04-04	21	25194
2015-04-04	22	27667
2015-04-04	23	26513
2015-04-04	24	24859
2015-04-05	1	22647
2015-04-05	2	20989
2015-04-05	3	20284
2015-04-05	4	19455
2015-04-05	5	19081
2015-04-05	6	19045
2015-04-05	7	19372
2015-04-05	8	19578
2015-04-05	9	19870
2015-04-05	10	21594
2015-04-05	11	23239
2015-04-05	12	24057
2015-04-05	13	23980
2015-04-05	14	23865
2015-04-05	15	23718
2015-04-05	16	22934
2015-04-05	17	22424
2015-04-05	18	22154
2015-04-05	19	22417
2015-04-05	20	22654
2015-04-05	21	24411
2015-04-05	22	26981
2015-04-05	23	26212
2015-04-05	24	24553
2015-04-06	1	22323
2015-04-06	2	20685
2015-04-06	3	19828
2015-04-06	4	19308
2015-04-06	5	19085
2015-04-06	6	19208
2015-04-06	7	20527
2015-04-06	8	22493
2015-04-06	9	23581
2015-04-06	10	25874
2015-04-06	11	26994
2015-04-06	12	27551
2015-04-06	13	27504
