fecha	hora	prev_eolica
2015-02-17	11	12098
2015-02-17	12	12544
2015-02-17	13	12556
2015-02-17	14	12542
2015-02-17	15	12333
2015-02-17	16	12380
2015-02-17	17	12379
2015-02-17	18	12282
2015-02-17	19	12082
2015-02-17	20	11792
2015-02-17	21	11562
2015-02-17	22	11374
2015-02-17	23	11050
2015-02-17	24	10621
2015-02-18	1	10755
2015-02-18	2	10406
2015-02-18	3	10068
2015-02-18	4	9757
2015-02-18	5	9516
2015-02-18	6	9378
2015-02-18	7	9229
2015-02-18	8	8997
2015-02-18	9	8705
2015-02-18	10	8437
2015-02-18	11	8432
2015-02-18	12	8427
2015-02-18	13	8229
2015-02-18	14	7903
2015-02-18	15	7567
2015-02-18	16	7281
2015-02-18	17	7041
2015-02-18	18	6796
2015-02-18	19	6464
2015-02-18	20	6240
2015-02-18	21	6087
2015-02-18	22	5793
2015-02-18	23	5507
2015-02-18	24	5139
2015-02-19	1	4684
2015-02-19	2	4453
2015-02-19	3	4343
2015-02-19	4	4332
2015-02-19	5	4373
2015-02-19	6	4369
2015-02-19	7	4304
2015-02-19	8	3987
2015-02-19	9	3742
2015-02-19	10	3528
2015-02-19	11	3342
2015-02-19	12	3270
2015-02-19	13	3207
2015-02-19	14	3085
2015-02-19	15	2917
2015-02-19	16	2754
2015-02-19	17	2664
2015-02-19	18	2533
2015-02-19	19	2425
2015-02-19	20	2370
2015-02-19	21	2404
2015-02-19	22	2500
2015-02-19	23	2535
2015-02-19	24	2521
2015-02-20	1	2974
2015-02-20	2	3087
2015-02-20	3	3187
2015-02-20	4	3307
2015-02-20	5	3626
2015-02-20	6	3978
2015-02-20	7	4272
2015-02-20	8	4594
2015-02-20	9	4741
2015-02-20	10	4870
2015-02-20	11	5063
2015-02-20	12	5323
2015-02-20	13	5500
2015-02-20	14	5604
2015-02-20	15	5680
2015-02-20	16	5610
2015-02-20	17	5447
2015-02-20	18	5372
2015-02-20	19	5459
2015-02-20	20	5554
2015-02-20	21	5529
2015-02-20	22	5451
2015-02-20	23	5480
2015-02-20	24	5544
2015-02-21	1	5292
2015-02-21	2	5277
2015-02-21	3	5204
2015-02-21	4	5172
2015-02-21	5	5502
2015-02-21	6	5882
2015-02-21	7	6337
2015-02-21	8	6985
2015-02-21	9	7653
2015-02-21	10	8351
2015-02-21	11	9283
2015-02-21	12	10299
2015-02-21	13	11298
2015-02-21	14	11900
2015-02-21	15	12319
2015-02-21	16	12632
2015-02-21	17	12676
2015-02-21	18	12604
2015-02-21	19	12430
2015-02-21	20	12483
2015-02-21	21	12312
2015-02-21	22	12225
2015-02-21	23	12164
2015-02-21	24	12087
2015-02-22	1	11611
2015-02-22	2	11376
2015-02-22	3	11332
2015-02-22	4	11165
2015-02-22	5	10943
2015-02-22	6	10770
2015-02-22	7	10568
2015-02-22	8	10497
2015-02-22	9	10385
2015-02-22	10	10417
2015-02-22	11	10709
2015-02-22	12	11028
2015-02-22	13	11200
2015-02-22	14	11230
2015-02-22	15	11293
2015-02-22	16	11209
2015-02-22	17	11150
2015-02-22	18	10936
2015-02-22	19	10480
2015-02-22	20	9970
2015-02-22	21	9803
2015-02-22	22	9912
2015-02-22	23	10063
2015-02-22	24	10188
2015-02-23	1	10429
2015-02-23	2	10562
2015-02-23	3	10692
2015-02-23	4	10847
2015-02-23	5	10992
2015-02-23	6	11121
2015-02-23	7	11237
2015-02-23	8	11347
2015-02-23	9	11306
2015-02-23	10	11242
2015-02-23	11	11372
2015-02-23	12	11626
2015-02-23	13	11886
2015-02-23	14	12274
2015-02-23	15	12657
2015-02-23	16	13037
2015-02-23	17	13158
2015-02-23	18	13168
2015-02-23	19	13179
2015-02-23	20	13154
2015-02-23	21	13218
2015-02-23	22	13371
2015-02-23	23	13315
2015-02-23	24	13279
2015-02-24	1	13715
2015-02-24	2	13476
2015-02-24	3	13273
2015-02-24	4	13004
2015-02-24	5	12710
2015-02-24	6	12468
2015-02-24	7	12282
2015-02-24	8	12269
2015-02-24	9	12257
2015-02-24	10	12274
2015-02-24	11	12443
2015-02-24	12	12816
2015-02-24	13	13187
2015-02-24	14	13352
2015-02-24	15	13418
2015-02-24	16	13361
2015-02-24	17	13252
2015-02-24	18	13175
2015-02-24	19	12887
2015-02-24	20	12333
2015-02-24	21	11953
2015-02-24	22	11727
2015-02-24	23	11630
2015-02-24	24	11538
2015-02-25	1	11464
2015-02-25	2	11347
2015-02-25	3	11212
2015-02-25	4	11078
2015-02-25	5	11113
2015-02-25	6	11271
2015-02-25	7	11448
2015-02-25	8	11441
2015-02-25	9	11341
2015-02-25	10	11271
2015-02-25	11	11501
2015-02-25	12	11903
2015-02-25	13	12417
2015-02-25	14	12752
2015-02-25	15	12913
2015-02-25	16	12962
2015-02-25	17	12780
2015-02-25	18	12466
2015-02-25	19	12070
2015-02-25	20	11860
2015-02-25	21	11745
2015-02-25	22	11724
2015-02-25	23	11737
2015-02-25	24	11743
2015-02-26	1	11677
2015-02-26	2	11606
2015-02-26	3	11495
2015-02-26	4	11446
2015-02-26	5	11386
2015-02-26	6	11283
2015-02-26	7	11092
2015-02-26	8	10826
2015-02-26	9	10448
2015-02-26	10	10116
2015-02-26	11	10008
2015-02-26	12	10060
2015-02-26	13	10170
2015-02-26	14	10232
2015-02-26	15	10246
2015-02-26	16	10106
2015-02-26	17	9862
2015-02-26	18	9606
2015-02-26	19	9203
2015-02-26	20	8975
2015-02-26	21	8921
2015-02-26	22	9069
2015-02-26	23	9418
2015-02-26	24	9701
2015-02-27	1	10190
2015-02-27	2	10518
2015-02-27	3	10688
2015-02-27	4	10876
2015-02-27	5	10975
2015-02-27	6	11023
2015-02-27	7	11187
2015-02-27	8	11352
2015-02-27	9	11305
2015-02-27	10	11186
2015-02-27	11	11138
2015-02-27	12	11067
2015-02-27	13	10934
2015-02-27	14	10796
2015-02-27	15	10685
2015-02-27	16	10667
2015-02-27	17	10506
2015-02-27	18	10201
2015-02-27	19	9748
2015-02-27	20	9271
2015-02-27	21	8927
2015-02-27	22	8755
2015-02-27	23	8524
2015-02-27	24	8188
2015-02-28	1	7319
2015-02-28	2	7215
2015-02-28	3	7159
2015-02-28	4	7164
2015-02-28	5	7178
2015-02-28	6	7173
2015-02-28	7	7174
2015-02-28	8	6967
2015-02-28	9	6707
2015-02-28	10	6485
2015-02-28	11	6694
2015-02-28	12	6881
2015-02-28	13	7087
2015-02-28	14	7320
2015-02-28	15	7620
2015-02-28	16	7904
2015-02-28	17	7940
2015-02-28	18	7847
2015-02-28	19	7666
2015-02-28	20	7638
2015-02-28	21	7927
2015-02-28	22	8334
2015-02-28	23	8567
2015-02-28	24	8708
2015-03-01	1	8262
2015-03-01	2	8369
2015-03-01	3	8452
2015-03-01	4	8503
2015-03-01	5	8397
2015-03-01	6	8235
2015-03-01	7	8123
2015-03-01	8	7793
2015-03-01	9	7377
2015-03-01	10	7018
2015-03-01	11	6963
2015-03-01	12	7017
2015-03-01	13	7005
2015-03-01	14	7140
2015-03-01	15	7359
2015-03-01	16	7559
2015-03-01	17	7570
2015-03-01	18	7600
2015-03-01	19	7687
2015-03-01	20	7913
2015-03-01	21	8218
2015-03-01	22	8696
2015-03-01	23	9231
2015-03-01	24	9781
2015-03-02	1	10413
2015-03-02	2	10269
2015-03-02	3	10029
2015-03-02	4	9783
2015-03-02	5	9523
2015-03-02	6	9245
2015-03-02	7	8981
2015-03-02	8	8424
2015-03-02	9	7790
2015-03-02	10	7262
2015-03-02	11	6872
2015-03-02	12	6567
2015-03-02	13	6220
2015-03-02	14	5858
2015-03-02	15	5488
2015-03-02	16	5100
2015-03-02	17	4677
2015-03-02	18	4219
2015-03-02	19	3740
2015-03-02	20	3412
2015-03-02	21	3193
2015-03-02	22	3072
2015-03-02	23	3027
2015-03-02	24	3005
2015-03-03	1	2200
2015-03-03	2	2061
2015-03-03	3	1968
2015-03-03	4	1928
2015-03-03	5	1922
2015-03-03	6	1886
2015-03-03	7	1834
2015-03-03	8	1780
2015-03-03	9	1800
2015-03-03	10	1689
2015-03-03	11	1657
2015-03-03	12	1633
2015-03-03	13	1655
2015-03-03	14	1774
2015-03-03	15	2042
2015-03-03	16	2347
2015-03-03	17	2715
2015-03-03	18	3030
2015-03-03	19	3378
2015-03-03	20	3661
2015-03-03	21	3995
2015-03-03	22	4444
2015-03-03	23	4738
2015-03-03	24	4842
2015-03-04	1	3849
2015-03-04	2	4254
2015-03-04	3	4797
2015-03-04	4	5460
2015-03-04	5	6249
2015-03-04	6	6797
2015-03-04	7	7548
2015-03-04	8	7988
2015-03-04	9	8463
2015-03-04	10	8962
2015-03-04	11	9404
2015-03-04	12	9863
2015-03-04	13	10333
2015-03-04	14	10736
2015-03-04	15	11079
2015-03-04	16	11364
2015-03-04	17	11424
2015-03-04	18	11478
2015-03-04	19	11226
2015-03-04	20	10941
2015-03-04	21	11078
2015-03-04	22	11081
2015-03-04	23	11048
2015-03-04	24	11041
2015-03-05	1	11238
2015-03-05	2	11085
2015-03-05	3	10821
2015-03-05	4	10628
2015-03-05	5	10524
2015-03-05	6	10523
2015-03-05	7	10572
2015-03-05	8	10498
2015-03-05	9	10342
2015-03-05	10	10266
2015-03-05	11	10145
2015-03-05	12	9856
2015-03-05	13	9507
2015-03-05	14	9267
2015-03-05	15	9100
2015-03-05	16	8940
2015-03-05	17	8833
2015-03-05	18	8671
2015-03-05	19	8478
2015-03-05	20	8309
2015-03-05	21	8295
2015-03-05	22	8257
2015-03-05	23	8157
2015-03-05	24	8064
2015-03-06	1	8398
2015-03-06	2	7794
2015-03-06	3	7246
2015-03-06	4	6776
2015-03-06	5	6342
2015-03-06	6	5976
2015-03-06	7	5565
2015-03-06	8	5024
2015-03-06	9	4457
2015-03-06	10	3984
2015-03-06	11	3637
2015-03-06	12	3295
2015-03-06	13	3014
2015-03-06	14	2752
2015-03-06	15	2597
2015-03-06	16	2422
2015-03-06	17	2492
2015-03-06	18	2539
2015-03-06	19	2583
2015-03-06	20	2635
2015-03-06	21	2705
2015-03-06	22	2749
2015-03-06	23	2814
2015-03-06	24	2865
2015-03-07	1	3104
2015-03-07	2	3079
2015-03-07	3	3024
2015-03-07	4	2951
2015-03-07	5	2889
2015-03-07	6	2833
2015-03-07	7	2745
2015-03-07	8	2690
2015-03-07	9	2540
2015-03-07	10	2361
2015-03-07	11	2165
2015-03-07	12	1961
2015-03-07	13	1819
2015-03-07	14	1702
2015-03-07	15	1670
2015-03-07	16	1670
2015-03-07	17	1618
2015-03-07	18	1678
2015-03-07	19	1562
2015-03-07	20	1689
2015-03-07	21	1545
2015-03-07	22	1598
2015-03-07	23	1627
2015-03-07	24	1657
2015-03-08	1	2414
2015-03-08	2	2489
2015-03-08	3	2410
2015-03-08	4	2375
2015-03-08	5	2316
2015-03-08	6	2286
2015-03-08	7	2228
2015-03-08	8	2222
2015-03-08	9	2111
2015-03-08	10	2145
2015-03-08	11	2236
2015-03-08	12	2368
2015-03-08	13	2474
2015-03-08	14	2859
2015-03-08	15	3190
2015-03-08	16	3510
2015-03-08	17	3871
2015-03-08	18	4142
2015-03-08	19	4352
2015-03-08	20	4464
2015-03-08	21	4587
2015-03-08	22	4855
2015-03-08	23	5082
2015-03-08	24	5096
2015-03-09	1	5310
2015-03-09	2	5074
2015-03-09	3	4899
2015-03-09	4	4637
2015-03-09	5	4343
2015-03-09	6	4105
2015-03-09	7	3736
2015-03-09	8	3292
2015-03-09	9	2835
2015-03-09	10	2350
2015-03-09	11	2121
2015-03-09	12	2003
2015-03-09	13	1852
2015-03-09	14	1764
2015-03-09	15	1696
2015-03-09	16	1715
2015-03-09	17	1873
2015-03-09	18	2045
2015-03-09	19	2293
2015-03-09	20	2524
2015-03-09	21	2793
2015-03-09	22	2992
2015-03-09	23	3113
2015-03-09	24	3154
2015-03-10	1	3425
2015-03-10	2	3152
2015-03-10	3	2801
2015-03-10	4	2399
2015-03-10	5	2157
2015-03-10	6	1964
2015-03-10	7	1712
2015-03-10	8	1565
2015-03-10	9	1424
2015-03-10	10	1288
2015-03-10	11	1091
2015-03-10	12	925
2015-03-10	13	863
2015-03-10	14	850
2015-03-10	15	848
2015-03-10	16	856
2015-03-10	17	932
2015-03-10	18	1008
2015-03-10	19	1134
2015-03-10	20	1195
2015-03-10	21	1074
2015-03-10	22	1083
2015-03-10	23	1113
2015-03-10	24	1141
2015-03-11	1	1557
2015-03-11	2	1657
2015-03-11	3	1818
2015-03-11	4	1986
2015-03-11	5	2093
2015-03-11	6	2190
2015-03-11	7	2211
2015-03-11	8	2246
2015-03-11	9	2189
2015-03-11	10	1905
2015-03-11	11	1786
2015-03-11	12	1858
2015-03-11	13	1946
2015-03-11	14	2070
2015-03-11	15	2289
2015-03-11	16	2520
2015-03-11	17	2780
2015-03-11	18	2974
2015-03-11	19	2979
2015-03-11	20	2792
2015-03-11	21	2875
2015-03-11	22	2960
2015-03-11	23	2926
2015-03-11	24	2819
2015-03-12	1	2637
2015-03-12	2	2556
2015-03-12	3	2464
2015-03-12	4	2414
2015-03-12	5	2398
2015-03-12	6	2418
2015-03-12	7	2452
2015-03-12	8	2413
2015-03-12	9	2283
2015-03-12	10	2117
2015-03-12	11	2049
2015-03-12	12	2113
2015-03-12	13	2310
2015-03-12	14	2589
2015-03-12	15	2882
2015-03-12	16	3119
2015-03-12	17	3345
2015-03-12	18	3527
2015-03-12	19	3717
2015-03-12	20	3996
2015-03-12	21	4273
2015-03-12	22	4604
2015-03-12	23	4904
2015-03-12	24	5129
2015-03-13	1	6141
2015-03-13	2	6275
2015-03-13	3	6307
2015-03-13	4	6367
2015-03-13	5	6502
2015-03-13	6	6666
2015-03-13	7	6880
2015-03-13	8	6977
2015-03-13	9	7108
2015-03-13	10	7215
2015-03-13	11	7068
2015-03-13	12	6744
2015-03-13	13	6453
2015-03-13	14	6199
2015-03-13	15	6013
2015-03-13	16	5938
2015-03-13	17	6206
2015-03-13	18	6481
2015-03-13	19	6769
2015-03-13	20	6771
2015-03-13	21	6815
2015-03-13	22	6806
2015-03-13	23	6837
2015-03-13	24	6834
2015-03-14	1	7009
2015-03-14	2	6796
2015-03-14	3	6584
2015-03-14	4	6471
2015-03-14	5	6453
2015-03-14	6	6442
2015-03-14	7	6479
2015-03-14	8	6630
2015-03-14	9	6732
2015-03-14	10	6835
2015-03-14	11	7083
2015-03-14	12	7247
2015-03-14	13	7352
2015-03-14	14	7413
2015-03-14	15	7347
2015-03-14	16	7225
2015-03-14	17	7086
2015-03-14	18	6735
2015-03-14	19	6405
2015-03-14	20	6283
2015-03-14	21	6170
2015-03-14	22	6140
2015-03-14	23	6103
2015-03-14	24	5893
2015-03-15	1	6133
2015-03-15	2	5887
2015-03-15	3	5477
2015-03-15	4	5024
2015-03-15	5	4718
2015-03-15	6	4420
2015-03-15	7	4111
2015-03-15	8	4168
2015-03-15	9	4012
2015-03-15	10	3931
2015-03-15	11	3776
2015-03-15	12	3499
2015-03-15	13	3261
2015-03-15	14	3159
2015-03-15	15	3338
2015-03-15	16	3279
2015-03-15	17	3451
2015-03-15	18	3519
2015-03-15	19	3614
2015-03-15	20	3569
2015-03-15	21	3473
2015-03-15	22	3433
2015-03-15	23	3445
2015-03-15	24	3410
2015-03-16	1	3437
2015-03-16	2	3223
2015-03-16	3	2912
2015-03-16	4	2682
2015-03-16	5	2434
2015-03-16	6	2272
2015-03-16	7	2208
2015-03-16	8	2027
2015-03-16	9	1784
2015-03-16	10	1493
2015-03-16	11	1366
2015-03-16	12	1220
2015-03-16	13	1141
2015-03-16	14	1200
2015-03-16	15	1351
2015-03-16	16	1449
2015-03-16	17	1565
2015-03-16	18	1706
2015-03-16	19	1919
2015-03-16	20	2183
2015-03-16	21	2519
2015-03-16	22	2953
2015-03-16	23	3443
2015-03-16	24	3937
2015-03-17	1	4605
2015-03-17	2	4881
2015-03-17	3	5067
2015-03-17	4	5192
2015-03-17	5	5242
2015-03-17	6	5272
2015-03-17	7	5353
2015-03-17	8	5471
2015-03-17	9	5492
2015-03-17	10	5446
2015-03-17	11	5664
2015-03-17	12	6252
2015-03-17	13	6306
2015-03-17	14	6694
2015-03-17	15	6939
2015-03-17	16	7021
2015-03-17	17	7084
2015-03-17	18	7137
2015-03-17	19	7239
2015-03-17	20	7459
2015-03-17	21	7554
2015-03-17	22	7712
2015-03-17	23	7573
2015-03-17	24	7318
2015-03-18	1	6570
2015-03-18	2	6325
2015-03-18	3	6047
2015-03-18	4	5784
2015-03-18	5	5474
2015-03-18	6	5232
2015-03-18	7	5077
2015-03-18	8	5210
2015-03-18	9	5474
2015-03-18	10	5721
2015-03-18	11	6397
2015-03-18	12	7222
2015-03-18	13	8108
2015-03-18	14	8649
2015-03-18	15	8902
2015-03-18	16	8978
2015-03-18	17	8776
2015-03-18	18	8605
2015-03-18	19	8403
2015-03-18	20	8196
2015-03-18	21	8087
2015-03-18	22	8044
2015-03-18	23	7917
2015-03-18	24	7844
2015-03-19	1	8273
2015-03-19	2	8218
2015-03-19	3	8090
2015-03-19	4	7986
2015-03-19	5	8185
2015-03-19	6	8410
2015-03-19	7	8502
2015-03-19	8	8878
2015-03-19	9	9504
2015-03-19	10	9961
2015-03-19	11	10412
2015-03-19	12	10919
2015-03-19	13	11398
2015-03-19	14	11716
2015-03-19	15	11711
2015-03-19	16	11790
2015-03-19	17	11780
2015-03-19	18	11733
2015-03-19	19	11635
2015-03-19	20	11291
2015-03-19	21	11085
2015-03-19	22	11026
2015-03-19	23	10876
2015-03-19	24	10646
2015-03-20	1	10252
2015-03-20	2	10119
2015-03-20	3	10069
2015-03-20	4	10107
2015-03-20	5	10217
2015-03-20	6	10334
2015-03-20	7	10549
2015-03-20	8	10705
2015-03-20	9	10879
2015-03-20	10	11100
2015-03-20	11	11372
2015-03-20	12	11416
2015-03-20	13	11467
2015-03-20	14	11518
2015-03-20	15	11501
2015-03-20	16	11541
2015-03-20	17	11692
2015-03-20	18	11295
2015-03-20	19	11104
2015-03-20	20	10806
2015-03-20	21	10502
2015-03-20	22	10105
2015-03-20	23	9827
2015-03-20	24	9382
2015-03-21	1	8958
2015-03-21	2	8441
2015-03-21	3	8034
2015-03-21	4	7770
2015-03-21	5	7527
2015-03-21	6	7387
2015-03-21	7	7250
2015-03-21	8	7094
2015-03-21	9	7018
2015-03-21	10	7053
2015-03-21	11	7137
2015-03-21	12	7253
2015-03-21	13	7370
2015-03-21	14	7564
2015-03-21	15	7791
2015-03-21	16	8046
2015-03-21	17	8167
2015-03-21	18	8240
2015-03-21	19	8361
2015-03-21	20	8337
2015-03-21	21	8258
2015-03-21	22	8188
2015-03-21	23	8066
2015-03-21	24	7840
2015-03-22	1	6642
2015-03-22	2	6537
2015-03-22	3	6413
2015-03-22	4	6321
2015-03-22	5	6242
2015-03-22	6	6255
2015-03-22	7	6433
2015-03-22	8	6720
2015-03-22	9	6909
2015-03-22	10	6984
2015-03-22	11	7111
2015-03-22	12	7287
2015-03-22	13	7461
2015-03-22	14	7471
2015-03-22	15	7396
2015-03-22	16	7367
2015-03-22	17	7313
2015-03-22	18	7138
2015-03-22	19	7187
2015-03-22	20	7151
2015-03-22	21	6991
2015-03-22	22	6837
2015-03-22	23	6625
2015-03-22	24	6458
2015-03-23	1	5431
2015-03-23	2	4924
2015-03-23	3	4448
2015-03-23	4	4174
2015-03-23	5	4197
2015-03-23	6	4205
2015-03-23	7	4176
2015-03-23	8	4315
2015-03-23	9	4432
2015-03-23	10	4651
2015-03-23	11	4854
2015-03-23	12	5077
2015-03-23	13	5338
2015-03-23	14	5762
2015-03-23	15	6045
2015-03-23	16	6473
2015-03-23	17	6863
2015-03-23	18	7436
2015-03-23	19	7849
2015-03-23	20	8344
2015-03-23	21	8701
2015-03-23	22	8837
2015-03-23	23	8961
2015-03-23	24	8987
2015-03-24	1	9699
2015-03-24	2	9629
2015-03-24	3	9358
2015-03-24	4	9139
2015-03-24	5	8975
2015-03-24	6	8866
2015-03-24	7	8845
2015-03-24	8	8748
2015-03-24	9	8776
2015-03-24	10	8926
2015-03-24	11	9207
2015-03-24	12	9419
2015-03-24	13	9569
2015-03-24	14	9608
2015-03-24	15	9685
2015-03-24	16	9798
2015-03-24	17	9910
2015-03-24	18	9882
2015-03-24	19	9778
2015-03-24	20	9510
2015-03-24	21	9322
2015-03-24	22	9144
2015-03-24	23	8993
2015-03-24	24	8873
2015-03-25	1	9394
2015-03-25	2	9417
2015-03-25	3	9658
2015-03-25	4	9863
2015-03-25	5	10173
2015-03-25	6	10541
2015-03-25	7	10891
2015-03-25	8	11297
2015-03-25	9	11640
2015-03-25	10	12040
2015-03-25	11	12413
2015-03-25	12	12808
2015-03-25	13	13072
2015-03-25	14	13126
2015-03-25	15	13054
2015-03-25	16	12918
2015-03-25	17	12719
2015-03-25	18	12496
2015-03-25	19	12073
2015-03-25	20	11544
2015-03-25	21	10982
2015-03-25	22	10467
2015-03-25	23	10043
2015-03-25	24	9614
2015-03-26	1	9753
2015-03-26	2	9570
2015-03-26	3	9515
2015-03-26	4	9495
2015-03-26	5	9594
2015-03-26	6	9702
2015-03-26	7	9833
2015-03-26	8	9891
2015-03-26	9	9915
2015-03-26	10	10004
2015-03-26	11	10138
2015-03-26	12	10230
2015-03-26	13	10305
2015-03-26	14	10403
2015-03-26	15	10495
2015-03-26	16	10586
2015-03-26	17	10537
2015-03-26	18	10484
2015-03-26	19	10417
2015-03-26	20	10426
2015-03-26	21	10508
2015-03-26	22	10667
2015-03-26	23	10777
2015-03-26	24	10679
2015-03-27	1	10488
2015-03-27	2	10477
2015-03-27	3	10393
2015-03-27	4	10202
2015-03-27	5	9946
2015-03-27	6	9772
2015-03-27	7	9587
2015-03-27	8	9304
2015-03-27	9	9001
2015-03-27	10	8872
2015-03-27	11	8986
2015-03-27	12	9144
2015-03-27	13	9188
2015-03-27	14	9250
2015-03-27	15	9302
2015-03-27	16	9265
2015-03-27	17	8990
2015-03-27	18	8708
2015-03-27	19	8361
2015-03-27	20	8011
2015-03-27	21	7799
2015-03-27	22	7696
2015-03-27	23	7694
2015-03-27	24	7752
2015-03-28	1	7819
2015-03-28	2	7504
2015-03-28	3	7396
2015-03-28	4	7167
2015-03-28	5	7158
2015-03-28	6	7221
2015-03-28	7	7278
2015-03-28	8	7021
2015-03-28	9	6645
2015-03-28	10	6354
2015-03-28	11	6240
2015-03-28	12	6119
2015-03-28	13	5868
2015-03-28	14	6069
2015-03-28	15	6330
2015-03-28	16	6439
2015-03-28	17	6380
2015-03-28	18	6757
2015-03-28	19	6664
2015-03-28	20	6744
2015-03-28	21	6573
2015-03-28	22	6545
2015-03-28	23	6511
2015-03-28	24	6462
2015-03-29	1	6358
2015-03-29	2	6216
2015-03-29	3	6179
2015-03-29	4	6470
2015-03-29	5	6626
2015-03-29	6	6778
2015-03-29	7	6854
2015-03-29	8	6943
2015-03-29	9	6578
2015-03-29	10	6482
2015-03-29	11	6844
2015-03-29	12	7132
2015-03-29	13	7373
2015-03-29	14	7667
2015-03-29	15	7842
2015-03-29	16	8156
2015-03-29	17	8036
2015-03-29	18	8287
2015-03-29	19	8178
2015-03-29	20	8103
2015-03-29	21	7826
2015-03-29	22	7728
2015-03-29	23	7782
2015-03-30	1	8793
2015-03-30	2	8973
2015-03-30	3	9184
2015-03-30	4	9289
2015-03-30	5	9383
2015-03-30	6	9390
2015-03-30	7	9393
2015-03-30	8	9357
2015-03-30	9	8761
2015-03-30	10	8137
2015-03-30	11	7610
2015-03-30	12	7775
2015-03-30	13	7960
2015-03-30	14	8165
2015-03-30	15	8159
2015-03-30	16	8016
2015-03-30	17	7860
2015-03-30	18	7845
2015-03-30	19	7896
2015-03-30	20	7852
2015-03-30	21	7704
2015-03-30	22	7562
2015-03-30	23	7434
2015-03-30	24	7284
2015-03-31	1	6598
2015-03-31	2	6163
2015-03-31	3	5775
2015-03-31	4	5507
2015-03-31	5	5415
2015-03-31	6	5309
2015-03-31	7	5173
2015-03-31	8	4959
2015-03-31	9	4496
2015-03-31	10	4282
2015-03-31	11	4218
2015-03-31	12	4123
2015-03-31	13	4429
2015-03-31	14	4835
2015-03-31	15	5248
2015-03-31	16	5494
2015-03-31	17	6068
2015-03-31	18	6294
2015-03-31	19	6716
2015-03-31	20	7164
2015-03-31	21	7258
2015-03-31	22	7411
2015-03-31	23	7547
2015-03-31	24	7599
2015-04-01	1	8202
2015-04-01	2	8095
2015-04-01	3	7868
2015-04-01	4	7664
2015-04-01	5	7590
2015-04-01	6	7717
2015-04-01	7	7731
2015-04-01	8	7717
2015-04-01	9	7714
2015-04-01	10	7719
2015-04-01	11	7729
2015-04-01	12	7860
2015-04-01	13	7914
2015-04-01	14	8055
2015-04-01	15	8101
2015-04-01	16	8254
2015-04-01	17	8460
2015-04-01	18	8482
2015-04-01	19	8377
2015-04-01	20	8620
2015-04-01	21	8579
2015-04-01	22	8466
2015-04-01	23	8352
2015-04-01	24	8152
2015-04-02	1	8311
2015-04-02	2	7945
2015-04-02	3	7421
2015-04-02	4	6868
2015-04-02	5	6239
2015-04-02	6	5743
2015-04-02	7	5446
2015-04-02	8	5187
2015-04-02	9	4756
2015-04-02	10	4235
2015-04-02	11	3739
2015-04-02	12	3590
2015-04-02	13	3506
2015-04-02	14	3438
2015-04-02	15	3629
2015-04-02	16	3951
2015-04-02	17	4208
2015-04-02	18	4480
2015-04-02	19	4735
2015-04-02	20	4990
2015-04-02	21	5172
2015-04-02	22	5360
2015-04-02	23	5549
2015-04-02	24	5633
2015-04-03	1	6136
2015-04-03	2	5983
2015-04-03	3	5591
2015-04-03	4	5063
2015-04-03	5	4597
2015-04-03	6	4380
2015-04-03	7	4169
2015-04-03	8	3986
2015-04-03	9	3564
2015-04-03	10	3134
2015-04-03	11	2742
2015-04-03	12	2713
2015-04-03	13	2690
2015-04-03	14	2706
2015-04-03	15	2911
2015-04-03	16	3167
2015-04-03	17	3358
2015-04-03	18	3888
2015-04-03	19	4627
2015-04-03	20	5332
2015-04-03	21	5738
2015-04-03	22	6196
2015-04-03	23	6688
2015-04-03	24	7033
2015-04-04	1	7444
2015-04-04	2	7459
2015-04-04	3	7377
2015-04-04	4	7339
2015-04-04	5	7351
2015-04-04	6	7397
2015-04-04	7	7427
2015-04-04	8	7478
2015-04-04	9	7612
2015-04-04	10	7748
2015-04-04	11	7918
2015-04-04	12	7808
2015-04-04	13	7658
2015-04-04	14	7459
2015-04-04	15	7189
2015-04-04	16	6950
2015-04-04	17	6850
2015-04-04	18	7122
2015-04-04	19	7637
2015-04-04	20	8050
2015-04-04	21	8676
2015-04-04	22	9173
2015-04-04	23	9489
2015-04-04	24	9441
2015-04-05	1	8604
2015-04-05	2	8265
2015-04-05	3	7884
2015-04-05	4	7590
2015-04-05	5	7423
2015-04-05	6	7349
2015-04-05	7	7336
2015-04-05	8	7317
2015-04-05	9	7116
2015-04-05	10	6812
2015-04-05	11	6444
2015-04-05	12	6069
2015-04-05	13	5641
2015-04-05	14	5332
2015-04-05	15	5202
2015-04-05	16	5100
2015-04-05	17	4996
2015-04-05	18	5152
2015-04-05	19	5416
2015-04-05	20	5768
2015-04-05	21	5954
2015-04-05	22	6022
2015-04-05	23	6104
2015-04-05	24	6151
2015-04-06	1	7252
2015-04-06	2	7122
2015-04-06	3	6951
2015-04-06	4	6785
2015-04-06	5	6617
2015-04-06	6	6632
2015-04-06	7	6553
2015-04-06	8	6473
2015-04-06	9	6293
2015-04-06	10	6118
2015-04-06	11	5969
2015-04-06	12	5916
2015-04-06	13	5836
2015-04-06	14	5799
2015-04-06	15	5997
2015-04-06	16	6273
2015-04-06	17	6577
2015-04-06	18	7015
2015-04-06	19	7458
2015-04-06	20	7909
2015-04-06	21	8052
2015-04-06	22	8131
2015-04-06	23	8126
2015-04-06	24	7995
2015-04-07	1	7908
